pty_id,ctr_ccode,lhelc_date,lh_id,lhelc_id,lhelc_prv_id,pty_lwr_v2,pty_upr_v2,pty_abr,cmp_id
15023,NLD,1986-05-21,15013,15013,15012,NA,NA,CPN,NA
15024,NLD,1986-05-21,15013,15013,15012,NA,NA,PSP,NA
15026,NLD,1986-05-21,15013,15013,15012,NA,NA,EVP,NA
15999,NLD,1986-05-21,15013,15013,15012,NA,NA,Other,NA
15027,NLD,1989-09-06,15014,15014,15013,0,0.183705619,GL,22110
15028,NLD,1989-09-06,15014,15014,15013,NA,NA,SP,22220
15022,NLD,1989-09-06,15014,15014,15013,0.101127419,0.328127419,PvdA,22320
15020,NLD,1989-09-06,15014,15014,15013,0.011920396,0.157920396,D66,22330
15014,NLD,1989-09-06,15014,15014,15013,0.134375426,0.218375426,VVD,22420
15003,NLD,1989-09-06,15014,15014,15013,0.345185496,0.483185496,CDA,22521
15004,NLD,1989-09-06,15014,15014,15013,0.011691797,0.071691797,SGP,22952
15005,NLD,1989-09-06,15014,15014,15013,0,1,GPV,NA
15006,NLD,1989-09-06,15014,15014,15013,NA,NA,RPF,NA
15019,NLD,1989-09-06,15014,15014,15013,NA,NA,CD,NA
15999,NLD,1989-09-06,15014,15014,15013,NA,NA,Other,NA
15027,NLD,1994-05-03,15015,15015,15014,0,0.208670941,GL,22110
15028,NLD,1994-05-03,15015,15015,15014,0,0.186223544,SP,22220
15022,NLD,1994-05-03,15015,15015,15014,0.226728506,0.278728506,PvdA,22320
15020,NLD,1994-05-03,15015,15015,15014,0.023895432,0.190895432,D66,22330
15014,NLD,1994-05-03,15015,15015,15014,0.167564641,0.224564641,VVD,22420
15003,NLD,1994-05-03,15015,15015,15014,0.171279748,0.237279748,CDA,22521
15004,NLD,1994-05-03,15015,15015,15014,0.012285535,0.082285535,SGP,22952
15005,NLD,1994-05-03,15015,15015,15014,0,0.576266966,GPV,NA
15006,NLD,1994-05-03,15015,15015,15014,0.008670101,0.093670101,RPF,NA
15019,NLD,1994-05-03,15015,15015,15014,0.015576365,0.090576365,CD,NA
15029,NLD,1994-05-03,15015,15015,15014,0.014341253,0.121341253,AOV,NA
15030,NLD,1994-05-03,15015,15015,15014,NA,NA,U55,NA
15999,NLD,1994-05-03,15015,15015,15014,NA,NA,Other,NA
15027,NLD,1998-05-06,15016,15016,15015,0.010111789,0.189111789,GL,22110
15028,NLD,1998-05-06,15016,15016,15015,0.007471892,0.200471892,SP,22220
15022,NLD,1998-05-06,15016,15016,15015,0.257358948,0.298358948,PvdA,22320
15020,NLD,1998-05-06,15016,15016,15015,0.012342876,0.185342876,D66,22330
15014,NLD,1998-05-06,15016,15016,15015,0.236192289,0.280192289,VVD,22420
15003,NLD,1998-05-06,15016,15016,15015,0,0.192663773,CDA,22521
15033,NLD,1998-05-06,15016,15016,15015,NA,NA,KVP,22522
15004,NLD,1998-05-06,15016,15016,15015,0.009938182,0.075938182,SGP,22952
15005,NLD,1998-05-06,15016,15016,15015,0.007698742,0.075698742,GPV,NA
15006,NLD,1998-05-06,15016,15016,15015,0.000392107,0.176392107,RPF,NA
15019,NLD,1998-05-06,15016,15016,15015,NA,NA,CD,NA
15999,NLD,1998-05-06,15016,15016,15015,NA,NA,Other,NA
15027,NLD,2002-05-15,15017,15017,15016,0.021538094,0.138538094,GL,22110
15028,NLD,2002-05-15,15017,15017,15016,0,0.343987268,SP,22220
15022,NLD,2002-05-15,15017,15017,15016,0.012141988,0.158141988,PvdA,22320
15020,NLD,2002-05-15,15017,15017,15016,0,0.231974556,D66,22330
15014,NLD,2002-05-15,15017,15017,15016,0.14737307,0.23637307,VVD,22420
15011,NLD,2002-05-15,15017,15017,15016,0.013109099,0.043109099,LNL,22430
15003,NLD,2002-05-15,15017,15017,15016,0.181305394,0.323305394,CDA,22521
15007,NLD,2002-05-15,15017,15017,15016,0,0.149360398,CU,22526
15010,NLD,2002-05-15,15017,15017,15016,0.151958443,0.232958443,LPF,22720
15004,NLD,2002-05-15,15017,15017,15016,0.009214965,0.091214965,SGP,22952
15999,NLD,2002-05-15,15017,15017,15016,NA,NA,Other,NA
15027,NLD,2003-01-22,15018,15018,15017,0.004354631,0.169354631,GL,22110
15028,NLD,2003-01-22,15018,15018,15017,0.013154444,0.161154444,SP,22220
15022,NLD,2003-01-22,15018,15018,15017,0.246553712,0.280553712,PvdA,22320
15020,NLD,2003-01-22,15018,15018,15017,0,0.362741004,D66,22330
15014,NLD,2003-01-22,15018,15018,15017,0.014057587,0.198057587,VVD,22420
15011,NLD,2003-01-22,15018,15018,15017,NA,NA,LNL,22430
15003,NLD,2003-01-22,15018,15018,15017,0.277238247,0.306238247,CDA,22521
15007,NLD,2003-01-22,15018,15018,15017,0,0.263201981,CU,22526
15010,NLD,2003-01-22,15018,15018,15017,0.013965811,0.166965811,LPF,22720
15021,NLD,2003-01-22,15018,15018,15017,NA,NA,PvdD,22951
15004,NLD,2003-01-22,15018,15018,15017,0.009568428,0.079568428,SGP,22952
15999,NLD,2003-01-22,15018,15018,15017,NA,NA,Other,NA
15027,NLD,2006-11-22,15019,15019,15018,0.011048236,0.135048236,GL,22110
15028,NLD,2006-11-22,15019,15019,15018,0.152754197,0.238754197,SP,22220
15022,NLD,2006-11-22,15019,15019,15018,0.154926434,0.223926434,PvdA,22320
15020,NLD,2006-11-22,15019,15019,15018,0.011640027,0.071640027,D66,22330
15014,NLD,2006-11-22,15019,15019,15018,0.007697683,0.160697683,VVD,22420
15003,NLD,2006-11-22,15019,15019,15018,0.229134368,0.272134368,CDA,22521
15007,NLD,2006-11-22,15019,15019,15018,0,0.148737941,CU,22526
15012,NLD,2006-11-22,15019,15019,15018,0,0.183899143,PVV,22722
15021,NLD,2006-11-22,15019,15019,15018,0.013293912,0.071293912,PvdD,22951
15004,NLD,2006-11-22,15019,15019,15018,0.010577898,0.064577898,SGP,22952
15999,NLD,2006-11-22,15019,15019,15018,NA,NA,Other,NA
15027,NLD,2010-06-09,15020,15020,15019,0.024514617,0.115514617,GL,22110
15028,NLD,2010-06-09,15020,15020,15019,0.001924203,0.156924203,SP,22220
15022,NLD,2010-06-09,15020,15020,15019,0.151786244,0.200786244,PvdA,22320
15020,NLD,2010-06-09,15020,15020,15019,0.002275505,0.145275505,D66,22330
15014,NLD,2010-06-09,15020,15020,15019,0.198339691,0.326339691,VVD,22420
15003,NLD,2010-06-09,15020,15020,15019,0.000750198,0.156750198,CDA,22521
15007,NLD,2010-06-09,15020,15020,15019,0,0.147309091,CU,22526
15012,NLD,2010-06-09,15020,15020,15019,0.135029074,0.193029074,PVV,22722
15021,NLD,2010-06-09,15020,15020,15019,NA,NA,PvdD,22951
15004,NLD,2010-06-09,15020,15020,15019,0.011323033,0.071323033,SGP,22952
15026,NLD,2010-06-09,15020,15020,15019,NA,NA,EVP,NA
15999,NLD,2010-06-09,15020,15020,15019,NA,NA,Other,NA
15027,NLD,2012-09-12,15021,15021,15020,0,1,GL,22110
15028,NLD,2012-09-12,15021,15021,15020,0,0.170543964,SP,22220
15022,NLD,2012-09-12,15021,15021,15020,0.201375598,0.263375598,PvdA,22320
15020,NLD,2012-09-12,15021,15021,15020,0.004334478,0.217334478,D66,22330
15014,NLD,2012-09-12,15021,15021,15020,0.25279855,0.38979855,VVD,22420
15003,NLD,2012-09-12,15021,15021,15020,0.002059424,0.142059424,CDA,22521
15007,NLD,2012-09-12,15021,15021,15020,0.001258346,0.130258346,CU,22526
15012,NLD,2012-09-12,15021,15021,15020,0.003831845,0.159831845,PVV,22722
15021,NLD,2012-09-12,15021,15021,15020,0.016329102,0.037329102,PvdD,22951
15004,NLD,2012-09-12,15021,15021,15020,0.006880209,0.079880209,SGP,22952
15031,NLD,2012-09-12,15021,15021,15020,0.01584832,0.03484832,50P,NA
15999,NLD,2012-09-12,15021,15021,15020,NA,NA,Other,NA
16006,NOR,1973-09-09,16008,16008,16007,0.022373641,0.131373641,SVP,12221
16001,NOR,1973-09-09,16008,16008,16007,0.320893592,0.431893592,DNA,12320
16010,NOR,1973-09-09,16008,16008,16007,0.02931552,0.14631552,DLF,12410
16007,NOR,1973-09-09,16008,16008,16007,0,0.527077738,V,12420
16004,NOR,1973-09-09,16008,16008,16007,0.022695068,0.124695068,KrF,12520
16003,NOR,1973-09-09,16008,16008,16007,0.129088705,0.224088705,H,12620
16005,NOR,1973-09-09,16008,16008,16007,0.064982403,0.206982403,SP,12810
16002,NOR,1973-09-09,16008,16008,16007,0.036080754,0.133080754,FrP,12951
16009,NOR,1973-09-09,16008,16008,16007,0,0.01934903,ROD,NA
16999,NOR,1973-09-09,16008,16008,16007,NA,NA,Other,NA
16013,NOR,1977-09-11,16009,16009,16008,NA,NA,NKP,12220
16006,NOR,1977-09-11,16009,16009,16008,0.036826771,0.423826771,SVP,12221
16001,NOR,1977-09-11,16009,16009,16008,0.418593444,0.431593444,DNA,12320
16010,NOR,1977-09-11,16009,16009,16008,NA,NA,DLF,12410
16007,NOR,1977-09-11,16009,16009,16008,0,0.049572537,V,12420
16004,NOR,1977-09-11,16009,16009,16008,0.088498599,0.101498599,KrF,12520
16003,NOR,1977-09-11,16009,16009,16008,0.233004802,0.250004802,H,12620
16005,NOR,1977-09-11,16009,16009,16008,0.024999218,0.311999218,SP,12810
16002,NOR,1977-09-11,16009,16009,16008,0,0.057839169,FrP,12951
16009,NOR,1977-09-11,16009,16009,16008,NA,NA,ROD,NA
16999,NOR,1977-09-11,16009,16009,16008,NA,NA,Other,NA
16013,NOR,1981-09-14,16010,16010,16009,NA,NA,NKP,12220
16006,NOR,1981-09-14,16010,16010,16009,0.034240153,0.081240153,SVP,12221
16001,NOR,1981-09-14,16010,16010,16009,0.350765059,0.424765059,DNA,12320
16010,NOR,1981-09-14,16010,16010,16009,NA,NA,DLF,12410
16007,NOR,1981-09-14,16010,16010,16009,0.016152127,0.214152127,V,12420
16004,NOR,1981-09-14,16010,16010,16009,0.069100693,0.165100693,KrF,12520
16003,NOR,1981-09-14,16010,16010,16009,0.235654853,0.341654853,H,12620
16005,NOR,1981-09-14,16010,16010,16009,0,0.065452013,SP,12810
16002,NOR,1981-09-14,16010,16010,16009,0.032343308,0.114343308,FrP,12951
16009,NOR,1981-09-14,16010,16010,16009,0,0.014455484,ROD,NA
16999,NOR,1981-09-14,16010,16010,16009,NA,NA,Other,NA
16013,NOR,1985-09-08,16011,16011,16010,0,0.011631552,NKP,12220
16006,NOR,1985-09-08,16011,16011,16010,0.035558026,0.078558026,SVP,12221
16001,NOR,1985-09-08,16011,16011,16010,0.360065594,0.444065594,DNA,12320
16010,NOR,1985-09-08,16011,16011,16010,NA,NA,DLF,12410
16007,NOR,1985-09-08,16011,16011,16010,0,0.033209728,V,12420
16004,NOR,1985-09-08,16011,16011,16010,0.064622644,0.182622644,KrF,12520
16003,NOR,1985-09-08,16011,16011,16010,0.264224701,0.360224701,H,12620
16005,NOR,1985-09-08,16011,16011,16010,0.025019247,0.080019247,SP,12810
16002,NOR,1985-09-08,16011,16011,16010,0.029203616,0.146203616,FrP,12951
16009,NOR,1985-09-08,16011,16011,16010,NA,NA,ROD,NA
16999,NOR,1985-09-08,16011,16011,16010,NA,NA,Other,NA
16006,NOR,1989-09-11,16012,16012,16011,0.025763558,0.119763558,SVP,12221
16001,NOR,1989-09-11,16012,16012,16011,0.323722326,0.440722326,DNA,12320
16010,NOR,1989-09-11,16012,16012,16011,NA,NA,DLF,12410
16007,NOR,1989-09-11,16012,16012,16011,0,0.113006297,V,12420
16004,NOR,1989-09-11,16012,16012,16011,0.024926598,0.163926598,KrF,12520
16003,NOR,1989-09-11,16012,16012,16011,0.123345185,0.245345185,H,12620
16005,NOR,1989-09-11,16012,16012,16011,0.018688299,0.100688299,SP,12810
16002,NOR,1989-09-11,16012,16012,16011,0.10837637,0.24537637,FrP,12951
16009,NOR,1989-09-11,16012,16012,16011,NA,NA,ROD,NA
16999,NOR,1989-09-11,16012,16012,16011,NA,NA,Other,NA
16013,NOR,1993-09-13,16013,16013,16012,NA,NA,NKP,12220
16006,NOR,1993-09-13,16013,16013,16012,0.024238737,0.128238737,SVP,12221
16001,NOR,1993-09-13,16013,16013,16012,0.289958547,0.447958547,DNA,12320
16010,NOR,1993-09-13,16013,16013,16012,NA,NA,DLF,12410
16007,NOR,1993-09-13,16013,16013,16012,0.012227459,0.778227459,V,12420
16004,NOR,1993-09-13,16013,16013,16012,0.023934212,0.132934212,KrF,12520
16003,NOR,1993-09-13,16013,16013,16012,0.099734597,0.273734597,H,12620
16005,NOR,1993-09-13,16013,16013,16012,0.079809042,0.265809042,SP,12810
16002,NOR,1993-09-13,16013,16013,16012,0.02589862,0.11189862,FrP,12951
16009,NOR,1993-09-13,16013,16013,16012,NA,NA,ROD,NA
16999,NOR,1993-09-13,16013,16013,16012,NA,NA,Other,NA
16013,NOR,1997-09-16,16014,16014,16013,NA,NA,NKP,12220
16006,NOR,1997-09-16,16014,16014,16013,0.029099584,0.105099584,SVP,12221
16001,NOR,1997-09-16,16014,16014,16013,0.295963489,0.436963489,DNA,12320
16010,NOR,1997-09-16,16014,16014,16013,NA,NA,DLF,12410
16007,NOR,1997-09-16,16014,16014,16013,0.019531668,0.123531668,V,12420
16004,NOR,1997-09-16,16014,16014,16013,0.125633128,0.194633128,KrF,12520
16003,NOR,1997-09-16,16014,16014,16013,0.026350588,0.153350588,H,12620
16005,NOR,1997-09-16,16014,16014,16013,0.023261315,0.131261315,SP,12810
16002,NOR,1997-09-16,16014,16014,16013,0.140999755,0.248999755,FrP,12951
16009,NOR,1997-09-16,16014,16014,16013,NA,NA,ROD,NA
16997,NOR,1997-09-16,16014,16014,16013,NA,NA,IND,NA
16999,NOR,1997-09-16,16014,16014,16013,NA,NA,Other,NA
16013,NOR,2001-09-10,16015,16015,16014,NA,NA,NKP,12220
16006,NOR,2001-09-10,16015,16015,16014,0.018463752,0.138463752,SVP,12221
16001,NOR,2001-09-10,16015,16015,16014,0.224932485,0.259932485,DNA,12320
16010,NOR,2001-09-10,16015,16015,16014,NA,NA,DLF,12410
16007,NOR,2001-09-10,16015,16015,16014,0.023053541,0.223053541,V,12420
16004,NOR,2001-09-10,16015,16015,16014,0.020052867,0.144052867,KrF,12520
16003,NOR,2001-09-10,16015,16015,16014,0.137089681,0.224089681,H,12620
16005,NOR,2001-09-10,16015,16015,16014,0.022629268,0.098629268,SP,12810
16002,NOR,2001-09-10,16015,16015,16014,0.131416477,0.209416477,FrP,12951
16009,NOR,2001-09-10,16015,16015,16014,NA,NA,ROD,NA
16011,NOR,2001-09-10,16015,16015,16014,NA,NA,Kp,NA
16999,NOR,2001-09-10,16015,16015,16014,NA,NA,Other,NA
16013,NOR,2005-09-12,16016,16016,16015,NA,NA,NKP,12220
16006,NOR,2005-09-12,16016,16016,16015,0.021304691,0.126304691,SVP,12221
16001,NOR,2005-09-12,16016,16016,16015,0.236902966,0.329902966,DNA,12320
16010,NOR,2005-09-12,16016,16016,16015,NA,NA,DLF,12410
16007,NOR,2005-09-12,16016,16016,16015,0.024172645,0.120172645,V,12420
16004,NOR,2005-09-12,16016,16016,16015,0.027804082,0.136804082,KrF,12520
16003,NOR,2005-09-12,16016,16016,16015,0.026982154,0.145982154,H,12620
16005,NOR,2005-09-12,16016,16016,16015,0.024839252,0.110839252,SP,12810
16002,NOR,2005-09-12,16016,16016,16015,0.21456027,0.30656027,FrP,12951
16009,NOR,2005-09-12,16016,16016,16015,NA,NA,ROD,NA
16011,NOR,2005-09-12,16016,16016,16015,NA,NA,Kp,NA
16999,NOR,2005-09-12,16016,16016,16015,NA,NA,Other,NA
16013,NOR,2009-09-24,16017,16017,16016,NA,NA,NKP,12220
16006,NOR,2009-09-24,16017,16017,16016,0.024007833,0.116007833,SVP,12221
16001,NOR,2009-09-24,16017,16017,16016,0.269739587,0.445739587,DNA,12320
16010,NOR,2009-09-24,16017,16017,16016,NA,NA,DLF,12410
16007,NOR,2009-09-24,16017,16017,16016,NA,NA,V,12420
16004,NOR,2009-09-24,16017,16017,16016,0.019442929,0.157442929,KrF,12520
16003,NOR,2009-09-24,16017,16017,16016,0.11037224,0.23637224,H,12620
16005,NOR,2009-09-24,16017,16017,16016,0.019502783,0.108502783,SP,12810
16002,NOR,2009-09-24,16017,16017,16016,0.121123826,0.296123826,FrP,12951
16009,NOR,2009-09-24,16017,16017,16016,NA,NA,ROD,NA
16011,NOR,2009-09-24,16017,16017,16016,NA,NA,Kp,NA
16999,NOR,2009-09-24,16017,16017,16016,NA,NA,Other,NA
16013,NOR,2013-09-09,16018,16018,16017,NA,NA,NKP,12220
16006,NOR,2013-09-09,16018,16018,16017,NA,NA,SVP,12221
16001,NOR,2013-09-09,16018,16018,16017,0.282448538,0.311448538,DNA,12320
16010,NOR,2013-09-09,16018,16018,16017,NA,NA,DLF,12410
16007,NOR,2013-09-09,16018,16018,16017,0.010282611,0.181282611,V,12420
16004,NOR,2013-09-09,16018,16018,16017,0.017879189,0.128879189,KrF,12520
16003,NOR,2013-09-09,16018,16018,16017,0.262062139,0.294062139,H,12620
16005,NOR,2013-09-09,16018,16018,16017,0.015779764,0.155779764,SP,12810
16002,NOR,2013-09-09,16018,16018,16017,0,0.1674539,FrP,12951
16009,NOR,2013-09-09,16018,16018,16017,NA,NA,ROD,NA
16011,NOR,2013-09-09,16018,16018,16017,NA,NA,Kp,NA
16012,NOR,2013-09-09,16018,16018,16017,NA,NA,Green,NA
16999,NOR,2013-09-09,16018,16018,16017,NA,NA,Other,NA
18004,SWE,1973-09-16,18010,18010,18009,0.008279306,0.054279306,SKP.VPK.V,11220
18005,SWE,1973-09-16,18010,18010,18009,0.310593683,0.436593683,SAP,11320
18003,SWE,1973-09-16,18010,18010,18009,0.093188808,0.142188808,FP,11420
18010,SWE,1973-09-16,18010,18010,18009,NA,NA,KdS,11520
18001,SWE,1973-09-16,18010,18010,18009,0.141938591,0.339938591,H.M,11620
18002,SWE,1973-09-16,18010,18010,18009,0.249009564,0.391009564,BF.C,11810
18999,SWE,1973-09-16,18010,18010,18009,NA,NA,Other,NA
18004,SWE,1976-09-19,18011,18011,18010,0.008525557,0.065525557,SKP.VPK.V,11220
18005,SWE,1976-09-19,18011,18011,18010,0.260493698,0.446493698,SAP,11320
18003,SWE,1976-09-19,18011,18011,18010,0.067625943,0.157625943,FP,11420
18010,SWE,1976-09-19,18011,18011,18010,NA,NA,KdS,11520
18001,SWE,1976-09-19,18011,18011,18010,0.121886591,0.329886591,H.M,11620
18002,SWE,1976-09-19,18011,18011,18010,0.200847682,0.362847682,BF.C,11810
18999,SWE,1976-09-19,18011,18011,18010,NA,NA,Other,NA
18004,SWE,1979-09-16,18012,18012,18011,0.003054375,0.059054375,SKP.VPK.V,11220
18005,SWE,1979-09-16,18012,18012,18011,0.306444585,0.435444585,SAP,11320
18003,SWE,1979-09-16,18012,18012,18011,0.101909587,0.151909587,FP,11420
18010,SWE,1979-09-16,18012,18012,18011,NA,NA,KdS,11520
18001,SWE,1979-09-16,18012,18012,18011,0.199428086,0.326428086,H.M,11620
18002,SWE,1979-09-16,18012,18012,18011,0.176703691,0.399703691,BF.C,11810
18999,SWE,1979-09-16,18012,18012,18011,NA,NA,Other,NA
18008,SWE,1982-09-19,18013,18013,18012,NA,NA,MP,11110
18004,SWE,1982-09-19,18013,18013,18012,0.021611365,0.154611365,SKP.VPK.V,11220
18005,SWE,1982-09-19,18013,18013,18012,0.423063279,0.479063279,SAP,11320
18003,SWE,1982-09-19,18013,18013,18012,0.018008728,0.095008728,FP,11420
18010,SWE,1982-09-19,18013,18013,18012,NA,NA,KdS,11520
18001,SWE,1982-09-19,18013,18013,18012,0.195441243,0.288441243,H.M,11620
18002,SWE,1982-09-19,18013,18013,18012,0.031757803,0.249757803,BF.C,11810
18999,SWE,1982-09-19,18013,18013,18012,NA,NA,Other,NA
18008,SWE,1985-09-15,18014,18014,18013,NA,NA,MP,11110
18004,SWE,1985-09-15,18014,18014,18013,0.043604782,0.119604782,SKP.VPK.V,11220
18005,SWE,1985-09-15,18014,18014,18013,0.435836926,0.491836926,SAP,11320
18003,SWE,1985-09-15,18014,18014,18013,0.070314509,0.159314509,FP,11420
18001,SWE,1985-09-15,18014,18014,18013,0.149280098,0.227280098,H.M,11620
18002,SWE,1985-09-15,18014,18014,18013,0.048170158,0.183170158,BF.C,11810
18999,SWE,1985-09-15,18014,18014,18013,NA,NA,Other,NA
18008,SWE,1988-09-18,18015,18015,18014,0.04525689,0.06625689,MP,11110
18004,SWE,1988-09-18,18015,18015,18014,0.051438299,0.081438299,SKP.VPK.V,11220
18005,SWE,1988-09-18,18015,18015,18014,0.426070601,0.487070601,SAP,11320
18003,SWE,1988-09-18,18015,18015,18014,0.0310235,0.1310235,FP,11420
18010,SWE,1988-09-18,18015,18015,18014,0,0.032436225,KdS,11520
18001,SWE,1988-09-18,18015,18015,18014,0.086969374,0.191969374,H.M,11620
18002,SWE,1988-09-18,18015,18015,18014,0.052001815,0.163001815,BF.C,11810
18999,SWE,1988-09-18,18015,18015,18014,NA,NA,Other,NA
18008,SWE,1991-09-15,18016,18016,18015,0,0.034825459,MP,11110
18004,SWE,1991-09-15,18016,18016,18015,0.004131747,0.098131747,SKP.VPK.V,11220
18005,SWE,1991-09-15,18016,18016,18015,0.275051931,0.391051931,SAP,11320
18003,SWE,1991-09-15,18016,18016,18015,0.001277246,0.112277246,FP,11420
18010,SWE,1991-09-15,18016,18016,18015,0.006352231,0.112352231,KdS,11520
18001,SWE,1991-09-15,18016,18016,18015,0.205237141,0.312237141,H.M,11620
18002,SWE,1991-09-15,18016,18016,18015,0.013029304,0.099029304,BF.C,11810
18009,SWE,1991-09-15,18016,18016,18015,NA,NA,NyD,11951
18999,SWE,1991-09-15,18016,18016,18015,NA,NA,Other,NA
18008,SWE,1994-09-18,18017,18017,18016,0,0.056227701,MP,11110
18004,SWE,1994-09-18,18017,18017,18016,0.036738013,0.173738013,SKP.VPK.V,11220
18005,SWE,1994-09-18,18017,18017,18016,0.446504167,0.491504167,SAP,11320
18003,SWE,1994-09-18,18017,18017,18016,0.007920281,0.079920281,FP,11420
18010,SWE,1994-09-18,18017,18017,18016,0.037675434,0.047675434,KdS,11520
18001,SWE,1994-09-18,18017,18017,18016,0.155786167,0.230786167,H.M,11620
18002,SWE,1994-09-18,18017,18017,18016,0.042527754,0.218527754,BF.C,11810
18009,SWE,1994-09-18,18017,18017,18016,NA,NA,NyD,11951
18999,SWE,1994-09-18,18017,18017,18016,NA,NA,Other,NA
18008,SWE,1998-09-20,18018,18018,18017,0.011998877,0.138998877,MP,11110
18004,SWE,1998-09-20,18018,18018,18017,0.004961583,0.120961583,SKP.VPK.V,11220
18005,SWE,1998-09-20,18018,18018,18017,0.284951774,0.364951774,SAP,11320
18003,SWE,1998-09-20,18018,18018,18017,0.01416176,0.17016176,FP,11420
18010,SWE,1998-09-20,18018,18018,18017,0.004494333,0.125494333,KdS,11520
18001,SWE,1998-09-20,18018,18018,18017,0.228068637,0.312068637,H.M,11620
18011,SWE,1998-09-20,18018,18018,18017,NA,NA,SD,11710
18002,SWE,1998-09-20,18018,18018,18017,0.016284489,0.101284489,BF.C,11810
18999,SWE,1998-09-20,18018,18018,18017,NA,NA,Other,NA
18008,SWE,2002-09-15,18019,18019,18018,0.0114609,0.1104609,MP,11110
18004,SWE,2002-09-15,18019,18019,18018,0,0.12488388,SKP.VPK.V,11220
18005,SWE,2002-09-15,18019,18019,18018,0.314543373,0.438543373,SAP,11320
18003,SWE,2002-09-15,18019,18019,18018,0.094939959,0.234939959,FP,11420
18010,SWE,2002-09-15,18019,18019,18018,0.006498322,0.131498322,KdS,11520
18001,SWE,2002-09-15,18019,18019,18018,0.09655679,0.22655679,H.M,11620
18011,SWE,2002-09-15,18019,18019,18018,NA,NA,SD,11710
18002,SWE,2002-09-15,18019,18019,18018,0.013930015,0.101930015,BF.C,11810
18999,SWE,2002-09-15,18019,18019,18018,NA,NA,Other,NA
18008,SWE,2006-09-17,18020,18020,18019,0.006442158,0.196442158,MP,11110
18004,SWE,2006-09-17,18020,18020,18019,0.006494999,0.111494999,SKP.VPK.V,11220
18005,SWE,2006-09-17,18020,18020,18019,0.298941941,0.390941941,SAP,11320
18003,SWE,2006-09-17,18020,18020,18019,0.007369131,0.196369131,FP,11420
18010,SWE,2006-09-17,18020,18020,18019,0.011930404,0.188930404,KdS,11520
18001,SWE,2006-09-17,18020,18020,18019,0.213284469,0.313284469,H.M,11620
18011,SWE,2006-09-17,18020,18020,18019,NA,NA,SD,11710
18002,SWE,2006-09-17,18020,18020,18019,0.004790686,0.118790686,BF.C,11810
18999,SWE,2006-09-17,18020,18020,18019,NA,NA,Other,NA
18008,SWE,2010-09-19,18021,18021,18020,0.00439011,0.19239011,MP,11110
18004,SWE,2010-09-19,18021,18021,18020,0.012045324,0.158045324,SKP.VPK.V,11220
18005,SWE,2010-09-19,18021,18021,18020,0.296606024,0.418606024,SAP,11320
18003,SWE,2010-09-19,18021,18021,18020,0.007552888,0.185552888,FP,11420
18010,SWE,2010-09-19,18021,18021,18020,0.008985429,0.176985429,KdS,11520
18001,SWE,2010-09-19,18021,18021,18020,0.1866113,0.3086113,H.M,11620
18011,SWE,2010-09-19,18021,18021,18020,0.016977643,0.141977643,SD,11710
18002,SWE,2010-09-19,18021,18021,18020,0.006566652,0.166566652,BF.C,11810
18999,SWE,2010-09-19,18021,18021,18020,NA,NA,Other,NA
19001,USA,1970-11-03,19014,19014,19013,0.482926559,1,Democrats,61320
19002,USA,1970-11-03,19014,19014,19013,0.265645446,0.491645446,Republicans,61620
19997,USA,1970-11-03,19014,19014,19013,NA,NA,IND,NA
19999,USA,1970-11-03,19014,19014,19013,NA,NA,Other,NA
19001,USA,1972-11-07,19015,19015,19014,0.480519165,1,Democrats,61320
19002,USA,1972-11-07,19015,19015,19014,0.27424462,0.49824462,Republicans,61620
19006,USA,1972-11-07,19015,19015,19014,NA,NA,Independent.Democrat,NA
19997,USA,1972-11-07,19015,19015,19014,NA,NA,IND,NA
19999,USA,1972-11-07,19015,19015,19014,NA,NA,Other,NA
19001,USA,1974-11-04,19016,19016,19015,0.480175431,1,Democrats,61320
19002,USA,1974-11-04,19016,19016,19015,0.230156591,0.495156591,Republicans,61620
19997,USA,1974-11-04,19016,19016,19015,NA,NA,IND,NA
19999,USA,1974-11-04,19016,19016,19015,NA,NA,Other,NA
19001,USA,1976-11-02,19017,19017,19016,0.471458595,1,Democrats,61320
19002,USA,1976-11-02,19017,19017,19016,0.249301773,0.497301773,Republicans,61620
19997,USA,1976-11-02,19017,19017,19016,NA,NA,IND,NA
19999,USA,1976-11-02,19017,19017,19016,NA,NA,Other,NA
19001,USA,1978-11-07,19018,19018,19017,0.46178962,1,Democrats,61320
19002,USA,1978-11-07,19018,19018,19017,0.23669955,0.50569955,Republicans,61620
19997,USA,1978-11-07,19018,19018,19017,NA,NA,IND,NA
19999,USA,1978-11-07,19018,19018,19017,NA,NA,Other,NA
19001,USA,1980-11-04,19019,19019,19018,0.466013816,1,Democrats,61320
19002,USA,1980-11-04,19019,19019,19018,0.262447143,0.507447143,Republicans,61620
19997,USA,1980-11-04,19019,19019,19018,NA,NA,IND,NA
19999,USA,1980-11-04,19019,19019,19018,NA,NA,Other,NA
19001,USA,1982-11-02,19020,19020,19019,0.484273014,1,Democrats,61320
19002,USA,1982-11-02,19020,19020,19019,0.222184344,0.482184344,Republicans,61620
19997,USA,1982-11-02,19020,19020,19019,NA,NA,IND,NA
19999,USA,1982-11-02,19020,19020,19019,NA,NA,Other,NA
19001,USA,1984-11-06,19021,19021,19020,0.461321883,1,Democrats,61320
19002,USA,1984-11-06,19021,19021,19020,0.270516714,0.520516714,Republicans,61620
